matrix_id,market,location_name,location_slug,location_url,location_type,parent_location,source_cluster,location_launch_tier,location_index_status,location_priority_tags,location_service_matrix,location_commercial_matrix,location_validation_status,service_id,service_name,service_slug,service_type,service_family,service_launch_tier,service_source_status,service_matrix_rule,market_service_status,relationship_scope,matrix_status,index_recommendation,recommended_phase,canonical_url,matrix_reason
san-diego-ca::potrero::svc-sewer-line-locating,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-sewer-line-locating,Sewer Line Locating,sewer-line-locating,core_service,locating,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/potrero/sewer-line-locating/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::potrero::svc-drain-cleaning,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-drain-cleaning,Drain Cleaning,drain-cleaning,core_service,cleaning,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/potrero/drain-cleaning/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::potrero::svc-pre-purchase-sewer-inspection,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-pre-purchase-sewer-inspection,Pre-Purchase Sewer Inspection,pre-purchase-sewer-inspection,derived_service,inspection_diagnostics,launch,existing_use_case_promoted_to_standalone_page,full_on_residential_real_estate_locations,supported_by_existing_camera_service,derived_high_intent,selective_low_intent_fit,selective_candidate,selective,/san-diego-ca/potrero/pre-purchase-sewer-inspection/,"Pre-purchase inspection retained, but the location lacks a strong residential/real-estate signal."
san-diego-ca::potrero::svc-recurring-sewer-backup-diagnosis,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-recurring-sewer-backup-diagnosis,Recurring Sewer Backup Diagnosis,recurring-sewer-backup-diagnosis,derived_service,inspection_diagnostics,launch_candidate,existing_use_case_promoted_to_standalone_page,full_on_residential_property_management_locations,supported_by_existing_combined_service,derived_high_intent,selective_low_intent_fit,selective_candidate,selective,/san-diego-ca/potrero/recurring-sewer-backup-diagnosis/,"Recurring-backup diagnosis retained, but the location lacks a strong matching intent signal."
san-diego-ca::potrero::svc-preventative-sewer-maintenance,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-preventative-sewer-maintenance,Preventative Sewer Maintenance,preventative-sewer-maintenance,derived_service,maintenance,launch_candidate,existing_maintenance_use_case_promoted_to_standalone_page,selective,supported_by_existing_cleaning_and_hydro_jetting,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/potrero/preventative-sewer-maintenance/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::potrero::svc-independent-sewer-second-opinion,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-independent-sewer-second-opinion,Independent Sewer Inspection / Second Opinion,independent-sewer-inspection-second-opinion,derived_service,inspection_diagnostics,phase_2_candidate,existing_brand_differentiator_promoted_to_standalone_page,selective,supported_by_existing_brand_positioning,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/potrero/independent-sewer-inspection-second-opinion/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::potrero::svc-stl-sewer-lateral-inspection-reporting,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-stl-sewer-lateral-inspection-reporting,Sewer Lateral Inspection & Municipal Reporting,sewer-lateral-inspection-reporting,market_specific_service,inspection_diagnostics,launch,market_specific_existing_capability,selective_st_louis_only,not_applicable,market_specific,not_applicable_market,no_page,excluded,/san-diego-ca/potrero/sewer-lateral-inspection-reporting/,Service is not applicable in this market.
san-diego-ca::potrero::svc-commercial-sewer-camera-inspection,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-commercial-sewer-camera-inspection,Commercial Sewer Camera Inspection,sewer-camera-inspection,commercial_service,inspection_diagnostics,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/potrero/commercial/sewer-camera-inspection/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::potrero::svc-commercial-sewer-cleaning,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-commercial-sewer-cleaning,Commercial Sewer Cleaning,sewer-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/potrero/commercial/sewer-cleaning/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::potrero::svc-commercial-hydro-jetting,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-commercial-hydro-jetting,Commercial Hydro Jetting,hydro-jetting,commercial_service,cleaning,launch,explicit_existing_commercial_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_page,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/potrero/commercial/hydro-jetting/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::potrero::svc-commercial-drain-cleaning,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-commercial-drain-cleaning,Commercial Drain Cleaning,drain-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/potrero/commercial/drain-cleaning/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::potrero::svc-commercial-sewer-line-locating,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-commercial-sewer-line-locating,Commercial Sewer Line Locating,sewer-line-locating,commercial_service,locating,phase_2_candidate,commercial_expansion_from_confirmed_core_capability,selective,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/potrero/commercial/sewer-line-locating/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::potrero::svc-commercial-preventative-maintenance,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-commercial-preventative-maintenance,Commercial Preventative Sewer & Drain Maintenance,preventative-maintenance,commercial_service,maintenance,launch,explicit_existing_commercial_maintenance_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_positioning,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/potrero/commercial/preventative-maintenance/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::potrero::svc-commercial-grease-sludge-removal,san-diego-ca,Potrero,potrero,/san-diego-ca/potrero/,extended_service_area,,East County,3,phase_3_validation,extended_service_area,conditional,conditional,operational_coverage_required,svc-commercial-grease-sludge-removal,Commercial Grease & Sludge Removal,grease-sludge-removal,commercial_service,cleaning,phase_2_candidate,existing_hydro_jetting_use_case_promoted_to_specialization,selective,supported_by_current_hydro_jetting_capability,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/potrero/commercial/grease-sludge-removal/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::rainbow::svc-sewer-camera-inspection,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-sewer-camera-inspection,Sewer Camera Inspection,sewer-camera-inspection,core_service,inspection_diagnostics,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rainbow/sewer-camera-inspection/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rainbow::svc-sewer-cleaning,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-sewer-cleaning,Sewer Cleaning,sewer-cleaning,core_service,cleaning,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rainbow/sewer-cleaning/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rainbow::svc-hydro-jetting,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-hydro-jetting,Hydro Jetting,hydro-jetting,core_service,cleaning,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rainbow/hydro-jetting/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rainbow::svc-sewer-cleaning-camera-inspection,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-sewer-cleaning-camera-inspection,Sewer Cleaning & Camera Inspection,sewer-cleaning-camera-inspection,core_service,inspection_diagnostics,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rainbow/sewer-cleaning-camera-inspection/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rainbow::svc-sewer-line-locating,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-sewer-line-locating,Sewer Line Locating,sewer-line-locating,core_service,locating,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rainbow/sewer-line-locating/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rainbow::svc-drain-cleaning,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-drain-cleaning,Drain Cleaning,drain-cleaning,core_service,cleaning,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rainbow/drain-cleaning/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rainbow::svc-pre-purchase-sewer-inspection,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-pre-purchase-sewer-inspection,Pre-Purchase Sewer Inspection,pre-purchase-sewer-inspection,derived_service,inspection_diagnostics,launch,existing_use_case_promoted_to_standalone_page,full_on_residential_real_estate_locations,supported_by_existing_camera_service,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rainbow/pre-purchase-sewer-inspection/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rainbow::svc-recurring-sewer-backup-diagnosis,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-recurring-sewer-backup-diagnosis,Recurring Sewer Backup Diagnosis,recurring-sewer-backup-diagnosis,derived_service,inspection_diagnostics,launch_candidate,existing_use_case_promoted_to_standalone_page,full_on_residential_property_management_locations,supported_by_existing_combined_service,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rainbow/recurring-sewer-backup-diagnosis/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rainbow::svc-preventative-sewer-maintenance,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-preventative-sewer-maintenance,Preventative Sewer Maintenance,preventative-sewer-maintenance,derived_service,maintenance,launch_candidate,existing_maintenance_use_case_promoted_to_standalone_page,selective,supported_by_existing_cleaning_and_hydro_jetting,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rainbow/preventative-sewer-maintenance/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rainbow::svc-independent-sewer-second-opinion,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-independent-sewer-second-opinion,Independent Sewer Inspection / Second Opinion,independent-sewer-inspection-second-opinion,derived_service,inspection_diagnostics,phase_2_candidate,existing_brand_differentiator_promoted_to_standalone_page,selective,supported_by_existing_brand_positioning,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/rainbow/independent-sewer-inspection-second-opinion/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::rainbow::svc-stl-sewer-lateral-inspection-reporting,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-stl-sewer-lateral-inspection-reporting,Sewer Lateral Inspection & Municipal Reporting,sewer-lateral-inspection-reporting,market_specific_service,inspection_diagnostics,launch,market_specific_existing_capability,selective_st_louis_only,not_applicable,market_specific,not_applicable_market,no_page,excluded,/san-diego-ca/rainbow/sewer-lateral-inspection-reporting/,Service is not applicable in this market.
san-diego-ca::rainbow::svc-commercial-sewer-camera-inspection,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-sewer-camera-inspection,Commercial Sewer Camera Inspection,sewer-camera-inspection,commercial_service,inspection_diagnostics,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/rainbow/commercial/sewer-camera-inspection/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::rainbow::svc-commercial-sewer-cleaning,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-sewer-cleaning,Commercial Sewer Cleaning,sewer-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/rainbow/commercial/sewer-cleaning/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::rainbow::svc-commercial-hydro-jetting,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-hydro-jetting,Commercial Hydro Jetting,hydro-jetting,commercial_service,cleaning,launch,explicit_existing_commercial_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_page,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/rainbow/commercial/hydro-jetting/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::rainbow::svc-commercial-drain-cleaning,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-drain-cleaning,Commercial Drain Cleaning,drain-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/rainbow/commercial/drain-cleaning/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::rainbow::svc-commercial-sewer-line-locating,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-sewer-line-locating,Commercial Sewer Line Locating,sewer-line-locating,commercial_service,locating,phase_2_candidate,commercial_expansion_from_confirmed_core_capability,selective,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/rainbow/commercial/sewer-line-locating/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::rainbow::svc-commercial-preventative-maintenance,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-preventative-maintenance,Commercial Preventative Sewer & Drain Maintenance,preventative-maintenance,commercial_service,maintenance,launch,explicit_existing_commercial_maintenance_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_positioning,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/rainbow/commercial/preventative-maintenance/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::rainbow::svc-commercial-grease-sludge-removal,san-diego-ca,Rainbow,rainbow,/san-diego-ca/rainbow/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-grease-sludge-removal,Commercial Grease & Sludge Removal,grease-sludge-removal,commercial_service,cleaning,phase_2_candidate,existing_hydro_jetting_use_case_promoted_to_specialization,selective,supported_by_current_hydro_jetting_capability,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/rainbow/commercial/grease-sludge-removal/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::ramona::svc-sewer-camera-inspection,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-sewer-camera-inspection,Sewer Camera Inspection,sewer-camera-inspection,core_service,inspection_diagnostics,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/ramona/sewer-camera-inspection/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::ramona::svc-sewer-cleaning,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-sewer-cleaning,Sewer Cleaning,sewer-cleaning,core_service,cleaning,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/ramona/sewer-cleaning/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::ramona::svc-hydro-jetting,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-hydro-jetting,Hydro Jetting,hydro-jetting,core_service,cleaning,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/ramona/hydro-jetting/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::ramona::svc-sewer-cleaning-camera-inspection,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-sewer-cleaning-camera-inspection,Sewer Cleaning & Camera Inspection,sewer-cleaning-camera-inspection,core_service,inspection_diagnostics,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/ramona/sewer-cleaning-camera-inspection/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::ramona::svc-sewer-line-locating,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-sewer-line-locating,Sewer Line Locating,sewer-line-locating,core_service,locating,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/ramona/sewer-line-locating/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::ramona::svc-drain-cleaning,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-drain-cleaning,Drain Cleaning,drain-cleaning,core_service,cleaning,launch,established_existing_service,full,confirmed,core,conditional_location,phase_3_validation,phase_3,/san-diego-ca/ramona/drain-cleaning/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::ramona::svc-pre-purchase-sewer-inspection,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-pre-purchase-sewer-inspection,Pre-Purchase Sewer Inspection,pre-purchase-sewer-inspection,derived_service,inspection_diagnostics,launch,existing_use_case_promoted_to_standalone_page,full_on_residential_real_estate_locations,supported_by_existing_camera_service,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/ramona/pre-purchase-sewer-inspection/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::ramona::svc-recurring-sewer-backup-diagnosis,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-recurring-sewer-backup-diagnosis,Recurring Sewer Backup Diagnosis,recurring-sewer-backup-diagnosis,derived_service,inspection_diagnostics,launch_candidate,existing_use_case_promoted_to_standalone_page,full_on_residential_property_management_locations,supported_by_existing_combined_service,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/ramona/recurring-sewer-backup-diagnosis/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::ramona::svc-preventative-sewer-maintenance,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-preventative-sewer-maintenance,Preventative Sewer Maintenance,preventative-sewer-maintenance,derived_service,maintenance,launch_candidate,existing_maintenance_use_case_promoted_to_standalone_page,selective,supported_by_existing_cleaning_and_hydro_jetting,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/ramona/preventative-sewer-maintenance/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::ramona::svc-independent-sewer-second-opinion,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-independent-sewer-second-opinion,Independent Sewer Inspection / Second Opinion,independent-sewer-inspection-second-opinion,derived_service,inspection_diagnostics,phase_2_candidate,existing_brand_differentiator_promoted_to_standalone_page,selective,supported_by_existing_brand_positioning,derived_high_intent,conditional_location,phase_3_validation,phase_3,/san-diego-ca/ramona/independent-sewer-inspection-second-opinion/,Location requires operational/demand validation before indexable expansion.
san-diego-ca::ramona::svc-stl-sewer-lateral-inspection-reporting,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-stl-sewer-lateral-inspection-reporting,Sewer Lateral Inspection & Municipal Reporting,sewer-lateral-inspection-reporting,market_specific_service,inspection_diagnostics,launch,market_specific_existing_capability,selective_st_louis_only,not_applicable,market_specific,not_applicable_market,no_page,excluded,/san-diego-ca/ramona/sewer-lateral-inspection-reporting/,Service is not applicable in this market.
san-diego-ca::ramona::svc-commercial-sewer-camera-inspection,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-sewer-camera-inspection,Commercial Sewer Camera Inspection,sewer-camera-inspection,commercial_service,inspection_diagnostics,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/ramona/commercial/sewer-camera-inspection/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::ramona::svc-commercial-sewer-cleaning,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-sewer-cleaning,Commercial Sewer Cleaning,sewer-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/ramona/commercial/sewer-cleaning/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::ramona::svc-commercial-hydro-jetting,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-hydro-jetting,Commercial Hydro Jetting,hydro-jetting,commercial_service,cleaning,launch,explicit_existing_commercial_use_case,full_on_commercial_eligible_locations,supported_by_current_hydro_jetting_page,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/ramona/commercial/hydro-jetting/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::ramona::svc-commercial-drain-cleaning,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-drain-cleaning,Commercial Drain Cleaning,drain-cleaning,commercial_service,cleaning,launch,commercial_expansion_from_confirmed_core_capability,full_on_commercial_eligible_locations,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/ramona/commercial/drain-cleaning/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
san-diego-ca::ramona::svc-commercial-sewer-line-locating,san-diego-ca,Ramona,ramona,/san-diego-ca/ramona/,extended_service_area,,North County / North County inland,3,phase_3_validation,"residential, real_estate, extended_service_area",conditional,conditional,operational_coverage_required,svc-commercial-sewer-line-locating,Commercial Sewer Line Locating,sewer-line-locating,commercial_service,locating,phase_2_candidate,commercial_expansion_from_confirmed_core_capability,selective,capability_confirmed_commercial_packaging_requires_validation,commercial,selective_low_commercial_fit,selective_candidate,selective,/san-diego-ca/ramona/commercial/sewer-line-locating/,"Commercial relationship retained, but the location lacks a strong commercial-priority signal."
